,generations,mean,max
0,1,-0.1307858946432853,0.9052472612688476
1,2,-0.12202693101742688,0.9052472612688476
2,3,0.1349602481213861,0.9052472612688476
3,4,0.25269008323670383,1.9692742834188537
4,5,0.19555546638300295,1.9692742834188537
5,6,0.26011515164054083,1.9692742834188537
6,7,0.3119767883798185,1.9692742834188537
7,8,0.2784722322552261,1.9692742834188537
8,9,0.32230624924058365,1.9692742834188537
9,10,0.4204920403633736,1.9692742834188537
10,11,0.40902086800533743,1.9692742834188537
11,12,0.4266503742342275,1.9692742834188537
12,13,0.4861934238761642,1.9692742834188537
13,14,0.39347151435486727,1.9692742834188537
14,15,0.48769811078034025,1.9692742834188537
15,16,0.4045707504757484,1.9692742834188537
16,17,0.44094250443913674,1.9692742834188537
17,18,0.4348027004366646,1.9692742834188537
18,19,0.4191740126019879,1.9692742834188537
19,20,0.4523648440202809,1.9692742834188537
20,21,0.40278419694080964,1.9692742834188537
21,22,0.5691623067413054,1.9692742834188537
22,23,0.46380904086604646,1.9692742834188537
23,24,0.4706790122569063,1.9692742834188537
24,25,0.49057261187324175,1.9692742834188537
25,26,0.5243475814704802,1.9692742834188537
26,27,0.5589824102569448,1.9692742834188537
27,28,0.48677531193908835,1.9692742834188537
28,29,0.4706566402940798,1.9692742834188537
29,30,0.4947749384317721,1.9692742834188537
30,31,0.5702306559262851,1.9692742834188537
31,32,0.43841036714971215,1.9692742834188537
32,33,0.5284264138886697,1.9692742834188537
33,34,0.5635260066778547,1.9692742834188537
34,35,0.4803687109285893,1.9692742834188537
35,36,0.5410165934734165,1.9692742834188537
36,37,0.5091638122417227,1.9692742834188537
37,38,0.6033353782338348,1.9692742834188537
38,39,0.5076221433912675,1.9692742834188537
39,40,0.4907198987543221,1.9692742834188537
40,41,0.5628220637206045,1.9692742834188537
41,42,0.4614535057904276,1.9692742834188537
42,43,0.5407754417666267,1.9692742834188537
43,44,0.5561244152650029,2.0894565336903455
44,45,0.5346716803526631,2.0894565336903455
45,46,0.5148098773351253,2.0894565336903455
46,47,0.5030614659921819,2.0894565336903455
47,48,0.5425733385127521,2.0894565336903455
48,49,0.6414398482351165,2.0894565336903455
49,50,0.5327395803308326,2.0894565336903455
50,51,0.6462203559134645,2.0894565336903455
51,52,0.601086336506768,2.0894565336903455
52,53,0.5631568003550284,2.0894565336903455
53,54,0.6328225262606495,2.0894565336903455
54,55,0.5684443318894687,2.0894565336903455
55,56,0.5207629688560985,2.0894565336903455
56,57,0.5793220396790897,2.0894565336903455
57,58,0.6002001786982519,2.0894565336903455
58,59,0.6496459530671338,2.0894565336903455
59,60,0.5932557343154441,2.0894565336903455
60,61,0.6520602973110301,2.0894565336903455
61,62,0.6129328516416281,2.0894565336903455
62,63,0.6898598500107895,2.0894565336903455
63,64,0.6677780777022572,2.0894565336903455
64,65,0.5964793860236466,2.0894565336903455
65,66,0.6322165875867921,2.0894565336903455
66,67,0.6680728262938214,2.0894565336903455
67,68,0.682639700042422,2.0894565336903455
68,69,0.6645386816217885,2.0894565336903455
69,70,0.6149613806611346,2.0894565336903455
70,71,0.6107234404804649,2.0894565336903455
71,72,0.6515697425513364,2.0894565336903455
72,73,0.5906227900399931,2.0894565336903455
73,74,0.6663817792118629,2.0894565336903455
74,75,0.7488962465979374,2.0894565336903455
75,76,0.7709163856592872,2.0894565336903455
76,77,0.6727583219361297,2.0894565336903455
77,78,0.6544721680353857,2.0894565336903455
78,79,0.5788296610924566,2.0894565336903455
79,80,0.6679913469667522,2.0894565336903455
80,81,0.6039124935991876,2.0894565336903455
81,82,0.6644054925846453,2.0894565336903455
82,83,0.6483835473896136,2.0894565336903455
83,84,0.7463678342598716,2.0894565336903455
84,85,0.7216178094507242,2.0894565336903455
85,86,0.6711637869004089,2.0894565336903455
86,87,0.5591281098032321,2.0894565336903455
87,88,0.5892931854688215,2.0894565336903455
88,89,0.6682104408668051,2.0894565336903455
89,90,0.6758408429893832,2.0894565336903455
90,91,0.6827428833166869,2.0894565336903455
91,92,0.7585222420135236,2.0894565336903455
92,93,0.7494229297347043,2.0894565336903455
93,94,0.7220476698228239,2.0894565336903455
94,95,0.7104315872553473,2.0894565336903455
95,96,0.7621082665442438,2.0894565336903455
96,97,0.645967844966255,2.0894565336903455
97,98,0.7016633008452453,2.0894565336903455
98,99,0.625747887410056,2.0894565336903455
99,100,0.6766521891657937,2.0894565336903455
