iter	RMSE
392	0.2242204761
393	0.2241725831
394	0.2239661772
395	0.2239378802
396	0.2239186062
397	0.2238127103
398	0.2237906147
399	0.223680008
400	0.2235672563
401	0.2234984688
402	0.2233303386
403	0.2233143824
404	0.2232163008
405	0.2231637978
406	0.2230982887
407	0.223006047
408	0.2230022942
409	0.2229144142
410	0.2227926687
411	0.2226930865
412	0.2225244093
413	0.2225063052
414	0.2224765288
415	0.2223917048
416	0.2221477123
417	0.222113732
418	0.2220732154
419	0.2220685404
420	0.2220509396
421	0.2219390053
422	0.2218818968
423	0.2218468455
424	0.2217457016
425	0.2217224893
426	0.2216988425
427	0.2216276954
428	0.221555996
429	0.2215410496
430	0.2215151711
431	0.2214995217
432	0.2214956817
433	0.2213578532
434	0.2213538902
435	0.2213283918
436	0.2213254847
437	0.2213124653
438	0.2212488057
439	0.2210622466
440	0.2209913841
441	0.220975889
442	0.2209652124
443	0.2209491053
444	0.2208369694
445	0.2208355114
446	0.2208161863
447	0.2207984189
448	0.2207360734
449	0.2207196327
450	0.2207149125
451	0.2206932469
452	0.2206663357
453	0.2206588512
454	0.2206317538
455	0.2205838726
456	0.2205083214
457	0.2204839666
458	0.2203828897
459	0.2203766646
460	0.2203313086
461	0.2202949329
462	0.2202284867
463	0.2201811683
464	0.2200526601
465	0.220028231
466	0.219999639
467	0.2199951865
468	0.2199025738
469	0.2198834505
470	0.2198734281
471	0.2198018473
472	0.2197014241
473	0.2196869056
474	0.2196603783
475	0.2195743448
476	0.2194972424
477	0.2194271601
478	0.2194234267
479	0.2194212883
480	0.2192917701
481	0.2191770191
482	0.2190831021
483	0.2190281241
484	0.2190209228
485	0.2189976884
486	0.2189919061
487	0.218959179
488	0.2189192862
489	0.2188988818
490	0.2188576417
491	0.2188374947
492	0.2188140043
493	0.2188122888
494	0.2187969177
495	0.2187448693
496	0.2187027331
497	0.2186063024
498	0.2185571701
499	0.2185087999
500	0.2185052787
501	0.2184091267
502	0.2183828234
503	0.2183692796
504	0.2183506326
505	0.2183324307
506	0.2182716675
507	0.21827017
508	0.2182277959
509	0.2181950772
510	0.2181658299
511	0.2181367739
512	0.2181289394
513	0.2180804159
514	0.2180759851
515	0.2180735327
516	0.2180399068
517	0.2179740847
518	0.2179611478
519	0.2179279188
520	0.2179171741
521	0.2179047076
522	0.2178280564
523	0.2177628171
524	0.2177145896
525	0.21768916
526	0.2176526089
527	0.2176511265
528	0.2176478864
529	0.2176241667
530	0.217614633
531	0.2176115039
532	0.2175802707
533	0.2174692893
534	0.2174055005
535	0.2173157868
536	0.2173108009
537	0.2173023889
538	0.217198319
539	0.2171265741
540	0.2171069687
541	0.2170946493
542	0.2170317605
543	0.2169958672
544	0.2169934229
545	0.2169264125
546	0.2168933254
547	0.2168037724
548	0.2167777844
549	0.2167441351
550	0.216718416
551	0.2166860809
552	0.2166335347
553	0.2165888973
554	0.2165881067
555	0.2165693819
556	0.2165573505
557	0.2165433338
558	0.2165390491
559	0.2164831631
560	0.2164695741
561	0.216446433
562	0.2164200932
563	0.2164027753
564	0.2163868496
565	0.2163627518
566	0.2163401995
567	0.2163131528
568	0.2162934378
569	0.216285489
570	0.2162450859
571	0.2162383774
572	0.2161631211
573	0.2161580028
574	0.2161391622
575	0.2161378884
576	0.2161360615
577	0.2161330667
578	0.2161241538
579	0.2161172009
580	0.2160349033
581	0.2160315822
582	0.216016206
583	0.216014236
584	0.2160087524
585	0.2159900785
586	0.2159460078
587	0.2158864746
588	0.2158190711
589	0.2157875593
590	0.2157752013
591	0.2157728145
592	0.2157270031
593	0.2157007805
594	0.215695252
595	0.2156783959
596	0.21567657
597	0.2156656446
598	0.2156418963
599	0.2156401629
600	0.2156186031
601	0.2155940768
602	0.215593042
603	0.2155740472
604	0.215543806
605	0.2155431406
606	0.2155336629
607	0.2154593133
608	0.2154453135
609	0.2154409832
610	0.2153970744
611	0.21539469
612	0.2153915207
613	0.2153417519
614	0.2153406354
615	0.2153356759
616	0.2152955239
617	0.2152931124
618	0.2152700125
619	0.2152524359
620	0.2152384226
621	0.21520237
622	0.2151945032
623	0.2151630009
624	0.2151229884
625	0.2151094003
626	0.2150785402
627	0.2150585279
628	0.2150127686
629	0.2149872174
630	0.2149567741
631	0.2149446636
632	0.2149375835
633	0.2148956625
634	0.2148898575
635	0.2148690759
636	0.2148593619
637	0.2148381525
638	0.2148117878
639	0.2148081942
640	0.2147583536
641	0.2147572941
642	0.2147147499
643	0.214713663
644	0.2146847085
645	0.2146820402
646	0.2146790698
647	0.2146629143
648	0.2146528535
649	0.2146501274
650	0.2146212219
651	0.2145884296
652	0.2145371878
653	0.2145346313
654	0.2145164148
655	0.2145149912
656	0.2145063644
657	0.2144848374
658	0.2144842777
659	0.2144755325
660	0.2144516625
661	0.2144328756
662	0.2144314051
663	0.2143982431
664	0.2143953819
665	0.2143754394
666	0.2143712754
667	0.2143548475
668	0.2143538891
669	0.2143465387
670	0.2143323065
671	0.2143307916
672	0.2143303979
673	0.214310567
674	0.2143073389
675	0.214303248
676	0.2142812707
677	0.2142808028
678	0.2142799342
679	0.2142746435
680	0.2142742866
681	0.2142245216
682	0.2142237002
683	0.2141654492
684	0.2141646203
685	0.2141633227
686	0.214163144
687	0.2141024875
688	0.2141022856
689	0.2140988788
690	0.2140844363
691	0.2140738136
692	0.2140614849
693	0.2140376592
694	0.2140089577
695	0.2139868406
696	0.2139632611
697	0.2139582552
698	0.2139409002
699	0.2139179496
700	0.2138907271
701	0.2138670499
702	0.2138591869
703	0.2138577457
704	0.2138098108
705	0.2138082084
706	0.2137840474
707	0.2137480803
708	0.213703777
709	0.2136855296
710	0.2136658087
711	0.2136642192
712	0.2136637753
713	0.2136299345
714	0.2136206172
715	0.2136008673
716	0.2135971074
717	0.2135934681
718	0.2135921272
719	0.2135860211
720	0.2135848384
721	0.2135794572
722	0.2135482929
723	0.2135424951
724	0.2135191978
725	0.2135178427
726	0.2135031778
727	0.2134890733
728	0.2134667703
729	0.2134573089
730	0.2134474131
731	0.2134361166
732	0.2134075918
733	0.2133852703
734	0.213372323
735	0.2133551891
736	0.2133459168
737	0.2133378079
738	0.2133373612
739	0.2133163115
740	0.2133151685
741	0.2132847632
742	0.21328391
743	0.2132826876
744	0.21327822
745	0.2132728846
746	0.2132692236
747	0.2132554304
748	0.213238291
749	0.2132209174
750	0.2132170944
751	0.213192838
752	0.213169997
753	0.2131656446
754	0.2131165936
755	0.2131088287
756	0.2131066136
757	0.2131045321
758	0.2130937908
759	0.213084448
760	0.2130791623
761	0.2130615971
762	0.2130500798
763	0.2130402148
764	0.2130291321
765	0.2129928499
766	0.2129923917
767	0.2129904933
768	0.2129799721
769	0.2129716972
770	0.212938214
771	0.212931165
772	0.2128834426
773	0.2128642335
