,generations,mean,max
0,1,0.16987513531414555,1.1573282588984357
1,2,0.1879686620869809,1.1573282588984357
2,3,0.33182499927491715,1.1573282588984357
3,4,0.3619453036316256,1.2935119583838444
4,5,0.433868616552456,1.2935119583838444
5,6,0.47115300086595696,1.2935119583838444
6,7,0.45746481622656127,1.2935119583838444
7,8,0.4496070247127092,1.2935119583838444
8,9,0.4539614304470738,1.2935119583838444
9,10,0.45655612613425345,1.2935119583838444
10,11,0.5104615368448158,1.2935119583838444
11,12,0.5575073515346146,1.2935119583838444
12,13,0.4953254168913783,1.2935119583838444
13,14,0.5295426618924239,1.2935119583838444
14,15,0.41780622842696585,1.2935119583838444
15,16,0.5031811835094585,1.2935119583838444
16,17,0.489300661730245,1.2935119583838444
17,18,0.5686703213594216,1.2935119583838444
18,19,0.5253373896529516,1.2935119583838444
19,20,0.5276396826422918,1.2935119583838444
20,21,0.47303129362364615,1.2935119583838444
21,22,0.47121204445345377,1.2935119583838444
22,23,0.5383176006459705,1.2935119583838444
23,24,0.5738523214422717,1.2935119583838444
24,25,0.49048565978582004,1.2935119583838444
25,26,0.5214482623081031,1.2935119583838444
26,27,0.5125355919744607,1.2935119583838444
27,28,0.623028728891546,1.4560824948732303
28,29,0.5698121532333073,1.4560824948732303
29,30,0.5637679688377488,1.4560824948732303
30,31,0.5506534164833863,1.4560824948732303
31,32,0.5609592838030301,1.4560824948732303
32,33,0.532335379144228,1.4560824948732303
33,34,0.5848140003239136,1.4560824948732303
34,35,0.5460511506781438,1.4560824948732303
35,36,0.5637715010944154,1.4560824948732303
36,37,0.552978318863081,1.4560824948732303
37,38,0.5898002582884755,1.6772916010552783
38,39,0.596582629442364,1.6772916010552783
39,40,0.5607964607268737,1.6772916010552783
40,41,0.5540304109945136,1.6772916010552783
41,42,0.596132978785917,1.6772916010552783
42,43,0.566078765634897,1.6772916010552783
43,44,0.5748057907696178,1.6772916010552783
44,45,0.5942113885972159,1.6772916010552783
45,46,0.5893876161596261,1.6772916010552783
46,47,0.5614403327713925,1.6772916010552783
47,48,0.628821268636858,1.6772916010552783
48,49,0.5697658546998022,1.6772916010552783
49,50,0.5992232564129666,1.6772916010552783
50,51,0.5550722755019837,1.6772916010552783
51,52,0.6160489713822495,1.6772916010552783
52,53,0.5932587286018783,1.6772916010552783
53,54,0.6361604145624119,1.6772916010552783
54,55,0.6055360987807403,1.6772916010552783
55,56,0.6134064579715242,1.6772916010552783
56,57,0.6221194579758228,1.6772916010552783
57,58,0.6457127943996674,1.6772916010552783
58,59,0.621894215946305,1.6772916010552783
59,60,0.6370685387907131,1.6772916010552783
60,61,0.609855331648199,1.6772916010552783
61,62,0.6141212144098492,1.6772916010552783
62,63,0.588139697664705,1.6772916010552783
63,64,0.622690569562596,1.6772916010552783
64,65,0.6156221139923859,1.6772916010552783
65,66,0.6567170100597697,1.6772916010552783
66,67,0.6178455179326598,1.6772916010552783
67,68,0.5900980963751077,1.6772916010552783
68,69,0.6302977130541711,1.6772916010552783
69,70,0.6563625276571919,1.6772916010552783
70,71,0.6560166256345614,1.6772916010552783
71,72,0.6160358453056795,1.6772916010552783
72,73,0.6569634682791152,1.6772916010552783
73,74,0.6677526813252225,1.6772916010552783
74,75,0.6169895394906563,1.6772916010552783
75,76,0.6190963986251139,1.6772916010552783
76,77,0.6155834153979246,1.6772916010552783
77,78,0.6421564082888336,1.6772916010552783
78,79,0.6364493535889703,1.6772916010552783
79,80,0.6754035495236699,1.6772916010552783
80,81,0.6501237104053765,1.6772916010552783
81,82,0.6595745105884204,1.6772916010552783
82,83,0.5922156618932731,1.6772916010552783
83,84,0.6997734977083983,1.6772916010552783
84,85,0.6496407659595672,1.6772916010552783
85,86,0.666994759195541,1.6772916010552783
86,87,0.6664644345777075,1.6772916010552783
87,88,0.6899591278945105,1.6772916010552783
88,89,0.659896586187013,1.6772916010552783
89,90,0.6733671839152153,1.6772916010552783
90,91,0.7103598650253123,1.6772916010552783
91,92,0.6761131402947445,1.6772916010552783
92,93,0.6542411163472537,1.6772916010552783
93,94,0.6612631896418092,1.6772916010552783
94,95,0.6850586289168106,1.6772916010552783
95,96,0.677941202115206,1.6772916010552783
96,97,0.6404217896736892,1.6772916010552783
97,98,0.6654181404784208,1.6772916010552783
98,99,0.6608635397657034,1.6772916010552783
99,100,0.6418941267217941,1.6772916010552783
