,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_
0,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.28264097343911204,-0.2735708361521436,-0.5731965850835193,-1.1909978133935297,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-1.5011802134096415,0.659159265645807,0.34298491282593213,0.3921310208809885,-1.5008819878258584,0.28478270747394485,-0.28478270747394485,-0.9819959424877197,-1.1324576903567876,-0.8302700424225783,-1.3035402862853025,-1.4879326932319166,-1.478316841864248,-1.7805551232698595,1.1034724305341566,0.2878103796464554,1.0825110061284726,0.8633414398344349,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,3.688879454113936
1,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.28264097343911204,-0.2735708361521436,-0.5731965850835193,-1.1909978133935297,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-1.5011802134096415,-1.5873420939711385,0.34298491282593213,0.3921310208809885,-1.5008819878258584,0.28478270747394485,-0.28478270747394485,-0.9819959424877197,-1.1324576903567876,-0.8302700424225783,-1.3035402862853025,-1.4879326932319166,-1.478316841864248,-1.7805551232698595,1.1034724305341566,0.2878103796464554,1.0825110061284726,0.8633414398344349,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,4.0943445622221
2,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.28264097343911204,-0.2735708361521436,-0.5731965850835193,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,0.659159265645807,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,1.08926916304307,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,-2.0259968503798502,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,3.688879454113936
3,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.28264097343911204,-0.2735708361521436,-0.30068047946329124,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,0.659159265645807,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,1.08926916304307,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,-2.0259968503798502,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,5.19295685089021
4,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.812319392708712,-0.8079326912071793,-0.30068047946329124,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,0.659159265645807,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,-0.3456429801133948,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,0.5166208450087207,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,4.787491742782046
5,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.812319392708712,-0.8079326912071793,-0.30068047946329124,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,0.659159265645807,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,-0.3456429801133948,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,0.5166208450087207,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,4.941642422609304
6,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.28264097343911204,-0.2735708361521436,-0.5731965850835193,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,-1.5873420939711385,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,1.08926916304307,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,-2.0259968503798502,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,4.0943445622221
7,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.28264097343911204,-0.2735708361521436,-0.30068047946329124,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,-1.5873420939711385,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,1.08926916304307,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,-2.0259968503798502,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,5.393627546352362
8,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.812319392708712,-0.8079326912071793,-0.30068047946329124,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,-1.5873420939711385,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,-0.3456429801133948,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,0.5166208450087207,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,5.075173815233827
9,-0.5558857877379211,-0.3890335051712131,-0.9451326950754843,-0.8914423776789495,-1.0759870367779547,0.17720187434334625,-0.812319392708712,-0.8079326912071793,-0.30068047946329124,0.43064057482943874,-1.4054958644861517,-1.286975963178374,0.05986058578520244,0.06068283039989899,-0.3629474392088998,-0.3710493847635251,-0.048410773571133284,0.250149899711842,-0.3751987648481815,0.3601400724068748,-0.0784258017675885,-0.5300641996918165,-1.5873420939711385,0.34298491282593213,0.3921310208809885,-0.5304302376975889,0.28478270747394485,-0.28478270747394485,0.9718148421450262,0.7176221658253717,-0.3119903467445003,-0.7882008968496383,-0.7241833118995985,-0.6272383818809875,-0.3456429801133948,-0.5392995382835992,-0.7223067257310798,-0.16371142976707687,0.5166208450087207,1.1815164803285747,-0.4753830078971297,-0.45918356115163655,1.151350623179283,0.10507798155537341,0.15499447693743587,0.4006783385590184,5.19295685089021
