iter	RMSE
384	0.4610238361
385	0.4600081623
386	0.4591853683
387	0.4583125001
388	0.4574360171
389	0.4569554178
390	0.456443631
391	0.4555531973
392	0.4548052385
393	0.454151178
394	0.4534884846
395	0.4525326202
396	0.4518808468
397	0.4507552104
398	0.4498422993
399	0.4492493307
400	0.4482565393
401	0.4466614714
402	0.4460578275
403	0.4453420166
404	0.4444029329
405	0.4436870387
406	0.4428030739
407	0.442453446
408	0.4418209096
409	0.4407900134
410	0.440051726
411	0.4391356008
412	0.4386942938
413	0.4378634025
414	0.4372077174
415	0.4364979252
416	0.435871506
417	0.4353909306
418	0.4351502039
419	0.4343032145
420	0.4340780791
421	0.4333939561
422	0.4325085218
423	0.4320390849
424	0.4313832263
425	0.4309225961
426	0.430378376
427	0.4295743954
428	0.4292060615
429	0.4284757123
430	0.4277173735
431	0.4272916794
432	0.4266898445
433	0.4263868826
434	0.4252192739
435	0.4240198342
436	0.422969885
437	0.422322767
438	0.4212045542
439	0.420363512
440	0.4198704053
441	0.4191478253
442	0.4186563274
443	0.4178443447
444	0.4172428859
445	0.4164228165
446	0.4159395107
447	0.4154114066
448	0.4147316759
449	0.4138877153
450	0.4134122373
451	0.4126475175
452	0.4118067683
453	0.4114021068
454	0.4109271697
455	0.4103438623
456	0.4094788516
457	0.4092021642
458	0.4086603281
459	0.4078919252
460	0.4072039345
461	0.4068899563
462	0.4058666664
463	0.4054385676
464	0.4047769976
465	0.4041047066
466	0.4037009558
467	0.4027628778
468	0.4024513737
469	0.4016208492
470	0.401261845
471	0.4006336904
472	0.4001755084
473	0.3996299522
474	0.3992700033
475	0.3986039874
476	0.3980343333
477	0.3977586657
478	0.3971711119
479	0.3967726282
480	0.3962746097
481	0.395825196
482	0.3955101625
483	0.3949034324
484	0.3943485487
485	0.3936684683
486	0.3929476184
487	0.39260095
488	0.392432127
489	0.3917095807
490	0.3911800949
491	0.3906466591
492	0.3903406137
493	0.3898773661
494	0.3894386806
495	0.3886995004
496	0.3881662347
497	0.3877537361
498	0.3869954639
499	0.3866604349
500	0.3859476735
501	0.3853745238
502	0.3848645002
503	0.3844740756
504	0.3842648947
505	0.3836923551
506	0.3830651716
507	0.3826708022
508	0.3821530195
509	0.3817036191
510	0.3812968725
511	0.3807921382
512	0.3802071306
513	0.3797268347
514	0.3791024246
515	0.3785656982
516	0.3778824517
517	0.3775260187
518	0.3772022857
519	0.3768212268
520	0.3762995723
521	0.3754573126
522	0.374907436
523	0.3743966447
524	0.3740512128
525	0.3734326533
526	0.3729449036
527	0.3726631114
528	0.3723578441
529	0.3718602622
530	0.3712602558
531	0.3708711098
532	0.3704002821
533	0.3698550015
534	0.3692375771
535	0.3689122379
536	0.3686478143
537	0.3683302393
538	0.3677391516
539	0.3674668647
540	0.3671823324
541	0.3666748518
542	0.3664290117
543	0.3657356135
544	0.3653240865
545	0.3647518662
546	0.3642132286
547	0.3639658934
548	0.3636598467
549	0.3631728568
550	0.3630105085
551	0.3625269968
552	0.3620941475
553	0.3617367949
554	0.36133285
555	0.3608886416
556	0.3604439531
557	0.3599024835
558	0.359606903
559	0.35937439
560	0.3590853536
561	0.358720469
562	0.3582966499
563	0.3578961052
564	0.3573992754
565	0.3570606972
566	0.3567651672
567	0.3564623894
568	0.3561116999
569	0.3556776309
570	0.3553236265
571	0.3547813882
572	0.3544310535
573	0.3540760722
574	0.3539160769
575	0.3536190491
576	0.3532084684
577	0.3527782051
578	0.3523043832
579	0.351875251
580	0.3515776273
581	0.3511016474
582	0.3508741539
583	0.3504949439
584	0.3501680193
585	0.3498657775
586	0.3495138257
587	0.3492573264
588	0.3490795482
589	0.3485907268
590	0.3481525495
591	0.3478582527
592	0.3475968712
593	0.3470156064
594	0.3465549643
595	0.3461063302
596	0.3456253678
597	0.3452218202
598	0.344713762
599	0.3444081492
600	0.3441517765
601	0.3438714883
602	0.3434793243
603	0.3431447582
604	0.3429062796
605	0.3425050209
606	0.3420708297
607	0.3416703861
608	0.341342362
609	0.340984228
610	0.3407299739
611	0.3404446424
612	0.3402336893
613	0.3399620544
614	0.3396315576
615	0.3394604284
616	0.3391890879
617	0.3388710056
618	0.3386485934
619	0.338303815
620	0.3379820718
621	0.337712801
622	0.3374232043
623	0.3371280727
624	0.3367965883
625	0.3365417398
626	0.3363181333
627	0.3360882148
628	0.3358549808
629	0.3355654214
630	0.3353112598
631	0.3350128872
632	0.3346647204
633	0.3344692349
634	0.3341281782
635	0.3337091839
636	0.3334146977
637	0.3330747855
638	0.3328544863
639	0.3326140857
640	0.3320926222
641	0.3317989643
642	0.3315301867
643	0.3313233468
644	0.3309977812
645	0.3307190587
646	0.3304828211
647	0.3301274601
648	0.3298001934
649	0.3295129164
650	0.3292312216
651	0.328995505
652	0.3286097611
653	0.3282236217
654	0.3278081042
655	0.3274490928
656	0.3273320255
657	0.3270861714
658	0.3268541245
659	0.3266218469
660	0.3264311618
661	0.3260429785
662	0.3257965601
663	0.3256836469
664	0.3254530965
665	0.325177592
666	0.3247345282
667	0.3244280165
668	0.3240957456
669	0.3237202342
670	0.3235764819
671	0.3234127775
672	0.3230387548
673	0.322698334
674	0.3225180854
675	0.3223063481
676	0.3221456462
677	0.3218954924
678	0.3216340815
679	0.321270646
680	0.3210855945
681	0.3208376776
682	0.3206289225
683	0.3204449234
684	0.3200629216
685	0.3199141812
686	0.3197405569
687	0.3195232642
688	0.3193366706
689	0.3190047676
690	0.3187093693
691	0.3184588736
692	0.3182834069
693	0.3181306955
694	0.3177720057
695	0.3176134075
696	0.3174278975
697	0.3172943961
698	0.3171095087
699	0.3168458724
700	0.3167225151
701	0.3165085012
702	0.3161789209
703	0.3160254479
704	0.3156852715
705	0.3154604598
706	0.3152212158
707	0.3150031493
708	0.3145153429
709	0.3143722912
710	0.3141171191
711	0.3138578839
712	0.3134202353
713	0.3131877486
714	0.313096671
715	0.3128144128
716	0.3125703635
717	0.3123789276
718	0.3116725419
719	0.3114048096
720	0.3112036052
721	0.3109825598
722	0.3107237329
723	0.3105308195
724	0.310324034
725	0.3101284892
726	0.3099302079
727	0.309703918
728	0.309489166
729	0.3093647262
730	0.3092064301
731	0.3089783074
732	0.3088180491
733	0.3085755961
734	0.3084483991
735	0.3082334176
736	0.3079588538
737	0.3079058099
738	0.3077081099
739	0.3075107443
740	0.307293029
741	0.3070148293
742	0.306796354
743	0.3065649528
744	0.3061925433
745	0.3059103371
746	0.3057308828
747	0.305537566
748	0.3054033647
749	0.3052751197
750	0.3048964578
751	0.3046754573
752	0.3045143641
753	0.3041120049
754	0.3038401089
755	0.303684402
756	0.3034563092
757	0.3032904246
758	0.3031008251
759	0.3029042261
760	0.3027273847
761	0.3024623877
762	0.3022715731
763	0.3020753724
764	0.301734176
765	0.3016261279
766	0.3014000222
767	0.3012174969
768	0.3010025494
769	0.3008355866
770	0.3007558275
771	0.3005176238
772	0.3002794526
773	0.3000474507
774	0.2998049426
775	0.2996355896
776	0.2994009764
777	0.299279902
778	0.2992274867
779	0.2991102598
780	0.2989713164
781	0.2988485041
782	0.2987109672
783	0.2985192991
784	0.2983746831
785	0.2981910442
786	0.2980203157
787	0.2978671442
788	0.2976855214
789	0.2975390522
790	0.2973582572
791	0.2971594162
792	0.2970349097
793	0.2968696973
794	0.2967303972
795	0.2964152803
796	0.2960770643
797	0.2958150773
798	0.295710048
799	0.2955052791
800	0.2953963774
801	0.2952232351
802	0.2950503161
803	0.2947928525
804	0.2946218051
805	0.2944173922
806	0.2942386132
807	0.2941436034
808	0.2940651202
809	0.2938452743
810	0.2936324674
811	0.2934958154
812	0.2932857861
813	0.2932197283
814	0.293098394
815	0.2928371447
816	0.292655682
817	0.2925944365
818	0.2924047125
819	0.2922885756
820	0.2920521189
821	0.2918708768
822	0.2917562165
823	0.2916297716
824	0.2913905935
825	0.2912029132
826	0.2910718465
827	0.2909788536
828	0.2907762668
829	0.2906331822
830	0.2904943052
831	0.2903747895
832	0.2902056418
833	0.290112358
834	0.2900048857
835	0.289897387
836	0.2897919168
837	0.2896007492
838	0.2895066672
839	0.2893118478
840	0.2891822672
841	0.2890502676
842	0.2889330398
843	0.2887691632
844	0.2886769928
845	0.2886088427
846	0.2884473684
847	0.2883662943
848	0.2882556068
849	0.2881366499
850	0.2879731525
851	0.2878701202
852	0.28777651
853	0.2876172943
854	0.2874748615
855	0.2873835653
856	0.2873339402
857	0.2871098572
858	0.2869254088
859	0.2868306848
860	0.2867160749
861	0.2865314563
862	0.2864699795
863	0.2864093154
864	0.2862385902
865	0.2860490438
866	0.2859091409
867	0.2858345086
868	0.2856577915
869	0.2854886151
870	0.2852362317
871	0.2850959898
872	0.2850269071
873	0.2848945265
874	0.2848024019
875	0.2847465333
876	0.2846310024
877	0.2843382322
878	0.2842171124
879	0.284147427
880	0.2840400715
881	0.2838681515
882	0.2837640206
883	0.2836072915
884	0.2834544324
885	0.2833793505
886	0.2833018283
887	0.2831507973
888	0.2830113841
889	0.2828871428
890	0.2828018699
891	0.2826729602
892	0.2824946473
893	0.2823598298
894	0.2822406224
895	0.2820199284
896	0.2819243218
897	0.2818601453
898	0.2817358279
899	0.2816352267
900	0.2814506042
901	0.2813319751
902	0.2812592941
903	0.281150868
904	0.2809883361
905	0.2808552665
906	0.2807098383
907	0.2803917072
908	0.2801958537
909	0.2800153643
910	0.2798507801
911	0.2796598665
912	0.2796155752
913	0.2794589829
914	0.279396979
915	0.2792999873
916	0.2791622701
917	0.2790733417
918	0.2789753322
919	0.2788879581
920	0.2788240842
921	0.2786865263
922	0.278605897
923	0.2784774155
924	0.278336322
925	0.2782395594
926	0.2780359085
927	0.2779994879
928	0.2778978508
929	0.2777850564
930	0.2777274799
931	0.2776750666
932	0.2776180476
933	0.2775481877
934	0.277465981
935	0.2773301664
936	0.2772465839
937	0.277083224
938	0.2769487706
939	0.2768245523
940	0.2767040115
941	0.2765654139
942	0.2764957529
943	0.2763755988
944	0.2762804532
945	0.2761683012
946	0.2760586247
947	0.2760032892
948	0.275964474
949	0.275897773
950	0.2757077245
951	0.2756006082
952	0.2755176516
953	0.275484383
954	0.2754357325
955	0.2753180889
956	0.2752428892
957	0.275160116
958	0.2751027504
959	0.2749724963
960	0.2748344727
961	0.2747383294
962	0.2745947626
963	0.2744220138
964	0.2742235506
965	0.274187179
966	0.2740447587
967	0.2739241655
968	0.2738095528
969	0.2736985128
970	0.2736120155
971	0.2734896829
972	0.2734134718
973	0.2732881603
974	0.2731201909
975	0.2730280004
976	0.2729581916
977	0.2728739708
978	0.2727409327
979	0.2726931238
980	0.2726312794
981	0.2725280901
982	0.2724541356
983	0.2723457139
984	0.2722772509
985	0.2721511424
986	0.2720043907
987	0.2719297048
988	0.2717885776
989	0.2717366888
990	0.271684105
991	0.2715186253
992	0.2714257139
993	0.2713715937
994	0.2712475591
995	0.2711504655
996	0.2710209442
997	0.2708957133
998	0.270832466
999	0.2707356201
1000	0.2706525071
1001	0.2705417014
1002	0.2703585778
1003	0.2702067792
1004	0.2700733809
1005	0.2700334418
1006	0.2699577548
1007	0.2698719326
1008	0.2697679785
1009	0.2697043395
1010	0.2696418705
1011	0.2695634622
1012	0.269468696
1013	0.2694351464
1014	0.2692325509
1015	0.2691650842
1016	0.2691227708
1017	0.2690228184
1018	0.2689219686
1019	0.2688051843
1020	0.2687375032
1021	0.2686779856
1022	0.2685334327
1023	0.268468123
1024	0.2682827093
1025	0.2682205973
1026	0.2681591029
1027	0.2680474824
1028	0.2679818752
1029	0.2679257781
1030	0.267887158
1031	0.2678102781
1032	0.2677251085
1033	0.2676517155
1034	0.2675370559
1035	0.2674679066
1036	0.2673424184
1037	0.2672775588
1038	0.2671691589
1039	0.2670878847
1040	0.2670514576
1041	0.2669717886
1042	0.26689231
1043	0.2668397999
1044	0.2668025926
1045	0.2667465872
1046	0.2667161969
1047	0.2666607286
1048	0.2665070235
1049	0.2664226561
1050	0.2663344277
1051	0.2662875781
1052	0.266195079
1053	0.2661554709
1054	0.2660776034
1055	0.2660566904
1056	0.2659910322
1057	0.2659323778
1058	0.2658722908
1059	0.2658269841
1060	0.2657364387
1061	0.2656962887
1062	0.2656458047
1063	0.2656152868
1064	0.2655641579
1065	0.2654726024
1066	0.265419782
1067	0.2653796125
1068	0.2653211153
1069	0.2652484612
1070	0.2651817996
1071	0.2651226033
1072	0.2650727483
1073	0.2649864948
1074	0.2649409632
1075	0.2649012501
1076	0.2648175336
1077	0.2647652054
1078	0.2646654648
1079	0.264629562
1080	0.2645800188
1081	0.2644357922
1082	0.2643541555
1083	0.2642947925
1084	0.2642643936
1085	0.2640494696
1086	0.2639604712
1087	0.2638951808
1088	0.2638097324
1089	0.2637394378
1090	0.2636558113
1091	0.2635535541
1092	0.2634657184
1093	0.2634106821
1094	0.2631974326
1095	0.2631427349
1096	0.2630983054
1097	0.2630385051
1098	0.2629498037
1099	0.2628926871
1100	0.262827151
1101	0.2628029257
1102	0.2626965882
1103	0.2626523607
1104	0.2625841544
1105	0.2624997917
1106	0.2624754692
1107	0.2623922509
1108	0.262377669
1109	0.262304327
1110	0.26224127
1111	0.2622017863
1112	0.2621236186
1113	0.2620851003
1114	0.261996392
1115	0.2619010085
1116	0.2618710089
1117	0.2618126661
1118	0.2617581464
1119	0.2617059355
1120	0.2616690869
1121	0.2615606951
1122	0.2614997415
1123	0.2614312148
1124	0.2612771062
1125	0.26122327
1126	0.2612021306
1127	0.26109616
1128	0.2610497807
1129	0.260977933
1130	0.2609297786
1131	0.2608120831
1132	0.2607295531
1133	0.2606957233
1134	0.2606307476
1135	0.2605742973
1136	0.260555804
1137	0.2604978089
1138	0.2604098936
1139	0.2603540403
1140	0.2602127211
1141	0.2601454182
1142	0.2601175698
1143	0.2600926166
1144	0.260015824
1145	0.2599611198
1146	0.2599417706
1147	0.2598998871
1148	0.2598034098
1149	0.2596614459
1150	0.2596044109
1151	0.2595497668
1152	0.2593993693
1153	0.2593591112
1154	0.2593044592
1155	0.2592444552
1156	0.2591909901
1157	0.2591380663
1158	0.2589900983
1159	0.2589534189
1160	0.2589160467
1161	0.2588540644
1162	0.2588081889
1163	0.2587534485
1164	0.2587282171
1165	0.2587090032
1166	0.2586714292
1167	0.2586417891
1168	0.2585928836
1169	0.2585086343
1170	0.258455222
1171	0.2583551689
1172	0.2582827059
1173	0.2582087423
1174	0.2581820882
1175	0.2581640385
1176	0.2580246996
1177	0.2579591111
1178	0.2578852903
1179	0.2578403966
1180	0.2577981403
1181	0.2577417093
1182	0.2576979471
1183	0.2576690065
1184	0.2575877186
1185	0.2575603077
1186	0.257537884
1187	0.2575058908
1188	0.25748702
1189	0.2574482077
1190	0.2573692153
1191	0.2573074821
1192	0.2572861687
1193	0.2572320226
1194	0.2572115863
1195	0.2571212183
1196	0.2570535209
1197	0.257012459
1198	0.2569818308
1199	0.2569444671
1200	0.2569212819
1201	0.256888355
1202	0.2568679958
1203	0.2568184952
1204	0.256767022
1205	0.2567462218
1206	0.2566917261
1207	0.2565882302
1208	0.2565782333
1209	0.2565267473
1210	0.2564136098
1211	0.2563754909
1212	0.2563255689
1213	0.2563053454
1214	0.2562709885
1215	0.2562404263
1216	0.2561833623
1217	0.2560967698
1218	0.2560589773
1219	0.2560387375
1220	0.2560170177
1221	0.2559181557
1222	0.2558863645
1223	0.2558474508
1224	0.2557443562
1225	0.2557170356
1226	0.2556684814
1227	0.2556206919
1228	0.2555837191
1229	0.2555652
1230	0.2555143231
1231	0.2554827181
1232	0.2554354621
1233	0.2553264819
1234	0.2552990146
1235	0.2552670717
1236	0.2551244322
1237	0.2550603284
1238	0.2550462266
1239	0.2549676103
1240	0.2549400532
1241	0.2549088084
1242	0.2548668896
1243	0.2548560461
1244	0.2548423971
1245	0.2548248995
1246	0.2547703132
1247	0.25474924
1248	0.2546445807
1249	0.2545753875
1250	0.2545220221
1251	0.254504239
1252	0.2544920684
1253	0.2544644824
1254	0.2544119298
1255	0.2543684008
1256	0.2543470992
1257	0.254325822
1258	0.2542983986
1259	0.2542796861
1260	0.2542467151
1261	0.2541575387
1262	0.2541152868
1263	0.2540812421
1264	0.254061919
1265	0.2539896131
1266	0.2539615836
1267	0.2539387566
1268	0.2539057605
1269	0.2538692056
1270	0.2538405683
1271	0.2537975326
1272	0.2537717322
1273	0.2537520169
1274	0.2537172353
1275	0.253697343
1276	0.2536763562
1277	0.2536197074
1278	0.2536055592
1279	0.2535469174
1280	0.2535333282
1281	0.2534470061
1282	0.2534234948
1283	0.2533227414
1284	0.2532931588
1285	0.2532620996
1286	0.253233678
1287	0.2531743043
1288	0.2531590952
1289	0.2531323539
1290	0.2531036432
1291	0.253050321
1292	0.2530239418
1293	0.2530111402
1294	0.2529776467
1295	0.252951245
1296	0.2528679568
1297	0.2528035315
1298	0.2527770037
1299	0.2527222589
1300	0.2526890605
1301	0.2526230968
1302	0.2525859971
1303	0.2525674708
1304	0.2525311194
1305	0.2524945784
1306	0.2524794506
1307	0.2524499369
1308	0.2524132553
1309	0.2523828565
1310	0.2523453492
1311	0.2523284715
1312	0.2522985194
1313	0.252264835
1314	0.2522235812
1315	0.2521736935
1316	0.2521013031
1317	0.2520560479
1318	0.2520055421
1319	0.2519887974
1320	0.251959914
1321	0.251943648
1322	0.2518850156
1323	0.2518575969
1324	0.2518306563
1325	0.2517852755
1326	0.2517412796
1327	0.2517187062
1328	0.2517024731
1329	0.251679794
1330	0.251656892
1331	0.2516141397
1332	0.2516028629
1333	0.2515534756
1334	0.2515292891
1335	0.2514993067
1336	0.2514626025
1337	0.251395258
1338	0.2513711711
1339	0.2513388836
1340	0.2513127553
1341	0.2512939161
1342	0.2512701724
1343	0.2512443052
1344	0.2512264672
1345	0.2511880306
1346	0.251172818
1347	0.2511648734
1348	0.2511101397
1349	0.2510422132
1350	0.2510043871
1351	0.2509820171
1352	0.2509663412
1353	0.250938876
1354	0.2509224042
1355	0.2508756575
1356	0.2508635924
1357	0.2508344182
1358	0.2507937879
1359	0.2507691368
1360	0.250737284
1361	0.2506771904
1362	0.2506587007
1363	0.2506326306
1364	0.2506236592
1365	0.2505947473
1366	0.2505565998
1367	0.250525503
1368	0.250467754
1369	0.2504584255
1370	0.2504101145
1371	0.2503665543
1372	0.2503252768
1373	0.2502858983
1374	0.2502661879
1375	0.2502396777
1376	0.2502255817
1377	0.2502150298
1378	0.2501613016
1379	0.2501275488
1380	0.2500968464
1381	0.2500296212
1382	0.2499954997
1383	0.2499779179
1384	0.249955646
1385	0.2498711178
1386	0.2498071474
1387	0.2497632094
1388	0.2496911918
1389	0.2496413955
1390	0.2495761175
1391	0.24956369
1392	0.2495112773
1393	0.2494784623
1394	0.2494697925
1395	0.2494358898
1396	0.2493421106
1397	0.2493269964
1398	0.2492452914
1399	0.2492350315
1400	0.2492155058
1401	0.2491910404
1402	0.2491395569
1403	0.2491005655
1404	0.2490711402
1405	0.2490552836
1406	0.2490307325
1407	0.2490078488
1408	0.2489990763
1409	0.2489578211
1410	0.2489441577
1411	0.2489090341
1412	0.2488796251
1413	0.2488540915
1414	0.2488447182
1415	0.248798494
1416	0.2487879009
1417	0.248775841
1418	0.2487340101
1419	0.2486883842
1420	0.2486486195
1421	0.2485929775
1422	0.2485227983
1423	0.2484773694
1424	0.2484651375
1425	0.2484534976
1426	0.248436206
1427	0.2484270489
1428	0.2484198533
1429	0.2483906467
1430	0.248343451
1431	0.2483135825
1432	0.2482831358
1433	0.2482485696
1434	0.2482255997
1435	0.2481684479
1436	0.2481513352
1437	0.24813211
1438	0.2481099367
1439	0.2480894441
1440	0.2480826645
1441	0.2480515534
1442	0.2479894477
1443	0.2479712609
1444	0.2479481576
1445	0.2479292189
1446	0.247889232
1447	0.2478748232
1448	0.2478406259
1449	0.2478296143
1450	0.2477964405
1451	0.2477879828
1452	0.2477506931
1453	0.2477240441
1454	0.2476765524
1455	0.2476467441
1456	0.2476189707
1457	0.247597125
1458	0.2475594953
1459	0.2474716085
1460	0.2474576978
1461	0.2474222263
1462	0.247408587
1463	0.2473645749
1464	0.2473521551
1465	0.2473370377
1466	0.2473138912
1467	0.2472811437
1468	0.2472712168
1469	0.2472453787
1470	0.247220431
1471	0.2471897927
1472	0.2471722537
1473	0.2471572898
1474	0.247138341
1475	0.2471267613
1476	0.2470979632
1477	0.2470758797
1478	0.2470673679
1479	0.2470510747
1480	0.2470265244
1481	0.2469735778
1482	0.2469638556
1483	0.2469263959
1484	0.2469115854
1485	0.2468840973
1486	0.2468733169
1487	0.2468319722
1488	0.2468113696
1489	0.2467831109
1490	0.2467665743
1491	0.2467376326
1492	0.2467246269
1493	0.2466957811
1494	0.2466539972
1495	0.2466226619
1496	0.246613838
1497	0.2466033176
1498	0.2465403961
1499	0.2465039207
1500	0.246487421
1501	0.2464709
1502	0.2464570075
1503	0.2464369402
1504	0.2464078978
1505	0.2464019261
1506	0.2463768713
1507	0.2463432166
1508	0.2462991145
1509	0.2462805714
1510	0.246234235
1511	0.2462084914
1512	0.2461590344
1513	0.2461513913
1514	0.246136114
1515	0.2460899434
1516	0.2460822385
1517	0.2460617152
1518	0.2460358079
1519	0.2460197369
1520	0.2459721976
1521	0.2459347937
1522	0.2459153379
1523	0.2458882021
1524	0.2458828646
1525	0.2458501879
1526	0.2458421933
