,generations,mean,max
0,1,-0.11942873299121856,1.9510934352874756
1,2,-0.0921098393263276,2.6344547271728516
2,3,0.20956318378448485,2.8030664920806885
3,4,0.3517461491353584,3.6224207878112793
4,5,0.525098208153602,4.315603733062744
5,6,0.6298922896385193,4.15796422958374
6,7,0.6839479954555782,4.15796422958374
7,8,0.6149936541162356,3.9234225749969482
8,9,0.7903870439529419,3.889981269836426
9,10,0.6999733252356751,3.184831142425537
10,11,0.7233076281476729,3.4849002361297607
11,12,0.6297944613022379,3.4849002361297607
12,13,0.7086579376459121,3.4849002361297607
13,14,0.782105546593666,3.4849002361297607
14,15,0.7285001241799557,3.4849002361297607
15,16,0.8134223016181795,3.4849002361297607
16,17,0.8254348588461923,3.4849002361297607
17,18,0.8136039400100707,3.4849002361297607
18,19,0.7908778202533722,3.4849002361297607
19,20,0.7526574508108274,3.4849002361297607
20,21,0.7447048962706386,3.4849002361297607
21,22,0.7764070352705399,3.4849002361297607
22,23,0.78951095472468,3.4849002361297607
23,24,0.7233249918378964,3.4849002361297607
24,25,0.7829401872374795,3.4849002361297607
25,26,0.8847235672327937,3.4849002361297607
26,27,0.6743398405084706,3.4849002361297607
27,28,0.7853149252362771,3.4849002361297607
28,29,0.8038616209927172,3.4849002361297607
29,30,0.8824857194529901,3.4849002361297607
30,31,0.8453602421283722,3.4849002361297607
31,32,0.8138402533531189,3.4849002361297607
32,33,0.8799296531480613,3.4849002361297607
33,34,0.840984767973423,3.4849002361297607
34,35,0.7644632863998413,3.4849002361297607
35,36,0.910024633502016,3.4849002361297607
36,37,0.8196118032932281,3.4849002361297607
37,38,0.8336269283294677,3.4849002361297607
38,39,0.9225427240133286,3.4849002361297607
39,40,0.8189165893227163,3.4849002361297607
40,41,0.8062863456140651,3.4849002361297607
41,42,0.9151185046542775,3.4849002361297607
42,43,0.8804805514836075,3.4849002361297607
43,44,0.842062258720398,3.4849002361297607
44,45,0.998658275641501,3.4849002361297607
45,46,0.9770599715780504,3.4849002361297607
46,47,0.9020544135570526,3.4849002361297607
47,48,0.9189161862432956,3.4849002361297607
48,49,0.8962226843479837,3.4849002361297607
49,50,0.8792831748723984,3.4849002361297607
50,51,0.828698074221611,3.4849002361297607
51,52,0.8329714465141297,5.262337684631348
52,53,0.9796023428440094,3.7186808586120605
53,54,0.9656374217296133,3.4983646869659424
54,55,0.8487733733654023,4.112824440002441
55,56,0.8928278887271881,4.273254871368408
56,57,0.9926170745108387,2.6731486320495605
57,58,0.9428712665432631,2.6731486320495605
58,59,0.8966825546658769,2.6731486320495605
59,60,0.859165477156639,2.6731486320495605
60,61,0.9576500946283341,2.6731486320495605
61,62,0.9890949505567551,2.6731486320495605
62,63,0.8762544101476669,2.6731486320495605
63,64,0.952923105220602,2.6731486320495605
64,65,0.8865028655890262,2.6731486320495605
65,66,0.8869548845291138,2.6731486320495605
66,67,0.9844023668766022,2.6731486320495605
67,68,0.9414499018451955,2.6731486320495605
68,69,1.0052096147348386,2.6731486320495605
69,70,0.8940496166050435,2.6731486320495605
70,71,0.9888798193176194,2.6731486320495605
71,72,0.9301574176549912,2.6731486320495605
72,73,0.9176359984278679,2.6731486320495605
73,74,0.9205130037694874,2.6731486320495605
74,75,0.8877013367001373,2.6731486320495605
75,76,0.902513627516161,2.6731486320495605
76,77,1.0491352593898773,2.6731486320495605
77,78,1.0149434580661283,2.6731486320495605
78,79,0.9192341637611389,2.6731486320495605
79,80,1.0360543255758758,2.6731486320495605
80,81,0.9665679442882538,2.6731486320495605
81,82,0.9056005399636547,2.6731486320495605
82,83,0.9302375543117524,2.6731486320495605
83,84,0.8408104997873306,2.6731486320495605
84,85,0.9518843895318557,2.6731486320495605
85,86,0.8634063566085135,2.6731486320495605
86,87,0.9569492566585541,2.6731486320495605
87,88,0.9768994102383605,2.6731486320495605
88,89,0.9993267932323494,2.6731486320495605
89,90,0.9662426245212555,2.6731486320495605
90,91,1.03594700450247,2.6731486320495605
91,92,0.9619432574510575,2.6731486320495605
92,93,0.9374263021025327,2.6731486320495605
93,94,0.9216049183713327,2.6731486320495605
94,95,0.9531193735575912,2.6731486320495605
95,96,0.971666316986084,2.6731486320495605
96,97,0.9065497334640805,2.6731486320495605
97,98,1.012884305715561,2.6826634407043457
98,99,0.9847788185176283,2.6826634407043457
99,100,0.949519681458426,2.6826634407043457
